step,px,py,link,R,S,inside
999,-7.832,2.173,20,1.000000e+00,0.000000e+00,0
999,-7.832,2.840,01,1.000000e+00,0.000000e+00,0
999,-7.832,2.840,12,1.000000e+00,0.000000e+00,0
999,-7.832,2.840,20,1.000000e+00,0.000000e+00,0
999,-7.832,3.507,01,1.000000e+00,0.000000e+00,0
999,-7.832,3.507,12,1.000000e+00,0.000000e+00,0
999,-7.832,3.507,20,1.000000e+00,0.000000e+00,0
999,-7.832,4.174,01,1.000000e+00,0.000000e+00,0
999,-7.832,4.174,12,1.000000e+00,0.000000e+00,0
999,-7.832,4.174,20,1.000000e+00,0.000000e+00,0
999,-7.832,4.841,01,1.000000e+00,0.000000e+00,0
999,-7.832,4.841,12,1.000000e+00,0.000000e+00,0
999,-7.832,4.841,20,1.000000e+00,0.000000e+00,0
999,-7.832,5.508,01,1.000000e+00,0.000000e+00,0
999,-7.832,5.508,12,1.000000e+00,0.000000e+00,0
999,-7.832,5.508,20,1.000000e+00,0.000000e+00,0
999,-7.832,6.175,01,1.000000e+00,0.000000e+00,0
999,-7.832,6.175,12,1.000000e+00,0.000000e+00,0
999,-7.832,6.175,20,1.000000e+00,0.000000e+00,0
999,-7.832,6.842,01,1.000000e+00,0.000000e+00,0
999,-7.832,6.842,12,1.000000e+00,0.000000e+00,0
999,-7.832,6.842,20,1.000000e+00,0.000000e+00,0
999,-7.832,7.509,01,1.000000e+00,0.000000e+00,0
999,-7.832,7.509,12,1.000000e+00,0.000000e+00,0
999,-7.832,7.509,20,1.000000e+00,0.000000e+00,0
999,-7.832,8.176,01,1.000000e+00,0.000000e+00,0
999,-7.832,8.176,12,1.000000e+00,0.000000e+00,0
999,-7.832,8.176,20,1.000000e+00,0.000000e+00,0
999,-7.832,8.843,01,1.000000e+00,0.000000e+00,0
999,-7.832,8.843,12,1.000000e+00,0.000000e+00,0
999,-7.832,8.843,20,1.000000e+00,0.000000e+00,0
999,-7.832,9.510,01,1.000000e+00,0.000000e+00,0
999,-7.832,9.510,12,1.000000e+00,0.000000e+00,0
999,-7.832,9.510,20,1.000000e+00,0.000000e+00,0
999,-7.832,10.177,01,1.000000e+00,0.000000e+00,0
999,-7.832,10.177,12,1.000000e+00,0.000000e+00,0
999,-7.832,10.177,20,1.000000e+00,0.000000e+00,0
999,-7.165,-10.500,01,1.000000e+00,0.000000e+00,0
999,-7.165,-10.500,12,1.000000e+00,0.000000e+00,0
999,-7.165,-10.500,20,1.000000e+00,0.000000e+00,0
999,-7.165,-9.833,01,1.000000e+00,0.000000e+00,0
999,-7.165,-9.833,12,1.000000e+00,0.000000e+00,0
999,-7.165,-9.833,20,1.000000e+00,0.000000e+00,0
999,-7.165,-9.166,01,1.000000e+00,0.000000e+00,0
999,-7.165,-9.166,12,1.000000e+00,0.000000e+00,0
999,-7.165,-9.166,20,1.000000e+00,0.000000e+00,0
999,-7.165,-8.499,01,1.000000e+00,0.000000e+00,0
999,-7.165,-8.499,12,1.000000e+00,0.000000e+00,0
999,-7.165,-8.499,20,1.000000e+00,0.000000e+00,0
999,-7.165,-7.832,01,1.000000e+00,0.000000e+00,0
999,-7.165,-7.832,12,1.000000e+00,0.000000e+00,0
999,-7.165,-7.832,20,1.000000e+00,0.000000e+00,0
999,-7.165,-7.165,01,1.000000e+00,0.000000e+00,0
999,-7.165,-7.165,12,1.000000e+00,0.000000e+00,0
999,-7.165,-7.165,20,1.000000e+00,0.000000e+00,0
999,-7.165,-6.498,01,1.000000e+00,0.000000e+00,0
999,-7.165,-6.498,12,1.000000e+00,0.000000e+00,0
999,-7.165,-6.498,20,1.000000e+00,0.000000e+00,0
999,-7.165,-5.831,01,1.000000e+00,0.000000e+00,0
999,-7.165,-5.831,12,1.000000e+00,0.000000e+00,0
999,-7.165,-5.831,20,1.000000e+00,0.000000e+00,0
999,-7.165,-5.164,01,1.000000e+00,0.000000e+00,0
999,-7.165,-5.164,12,1.000000e+00,0.000000e+00,0
999,-7.165,-5.164,20,1.000000e+00,0.000000e+00,0
999,-7.165,-4.497,01,1.000000e+00,0.000000e+00,0
999,-7.165,-4.497,12,1.000000e+00,0.000000e+00,0
999,-7.165,-4.497,20,1.000000e+00,0.000000e+00,0
999,-7.165,-3.830,01,1.000000e+00,0.000000e+00,0
999,-7.165,-3.830,12,1.000000e+00,0.000000e+00,0
999,-7.165,-3.830,20,1.000000e+00,0.000000e+00,0
999,-7.165,-3.163,01,1.000000e+00,0.000000e+00,0
999,-7.165,-3.163,12,1.000000e+00,0.000000e+00,0
999,-7.165,-3.163,20,1.000000e+00,0.000000e+00,0
999,-7.165,-2.496,01,1.000000e+00,0.000000e+00,0
999,-7.165,-2.496,12,1.000000e+00,0.000000e+00,0
999,-7.165,-2.496,20,1.000000e+00,0.000000e+00,0
999,-7.165,-1.829,01,1.000000e+00,0.000000e+00,0
999,-7.165,-1.829,12,1.000000e+00,0.000000e+00,0
999,-7.165,-1.829,20,1.000000e+00,0.000000e+00,0
999,-7.165,-1.162,01,1.000000e+00,0.000000e+00,0
999,-7.165,-1.162,12,1.000000e+00,0.000000e+00,0
999,-7.165,-1.162,20,1.000000e+00,0.000000e+00,0
999,-7.165,-0.495,01,1.000000e+00,0.000000e+00,0
999,-7.165,-0.495,12,1.000000e+00,0.000000e+00,0
999,-7.165,-0.495,20,1.000000e+00,0.000000e+00,0
999,-7.165,0.172,01,1.000000e+00,0.000000e+00,0
999,-7.165,0.172,12,1.000000e+00,0.000000e+00,0
999,-7.165,0.172,20,1.000000e+00,0.000000e+00,0
999,-7.165,0.839,01,1.000000e+00,0.000000e+00,0
999,-7.165,0.839,12,1.000000e+00,0.000000e+00,0
999,-7.165,0.839,20,1.000000e+00,0.000000e+00,0
999,-7.165,1.506,01,1.000000e+00,0.000000e+00,0
999,-7.165,1.506,12,1.000000e+00,0.000000e+00,0
999,-7.165,1.506,20,1.000000e+00,0.000000e+00,0
999,-7.165,2.173,01,1.000000e+00,0.000000e+00,0
999,-7.165,2.173,12,1.000000e+00,0.000000e+00,0
999,-7.165,2.173,20,1.000000e+00,0.000000e+00,0
999,-7.165,2.840,01,1.000000e+00,0.000000e+00,0
999,-7.165,2.840,12,1.000000e+00,0.000000e+00,0
999,-7.165,2.840,20,1.000000e+00,0.000000e+00,0
999,-7.165,3.507,01,1.000000e+00,0.000000e+00,0
999,-7.165,3.507,12,1.000000e+00,0.000000e+00,0
999,-7.165,3.507,20,1.000000e+00,0.000000e+00,0
999,-7.165,4.174,01,1.000000e+00,0.000000e+00,0
999,-7.165,4.174,12,1.000000e+00,0.000000e+00,0
999,-7.165,4.174,20,1.000000e+00,0.000000e+00,0
999,-7.165,4.841,01,1.000000e+00,0.000000e+00,0
999,-7.165,4.841,12,1.000000e+00,0.000000e+00,0
999,-7.165,4.841,20,1.000000e+00,0.000000e+00,0
999,-7.165,5.508,01,1.000000e+00,0.000000e+00,0
999,-7.165,5.508,12,1.000000e+00,0.000000e+00,0
999,-7.165,5.508,20,1.000000e+00,0.000000e+00,0
999,-7.165,6.175,01,1.000000e+00,0.000000e+00,0
999,-7.165,6.175,12,1.000000e+00,0.000000e+00,0
999,-7.165,6.175,20,1.000000e+00,0.000000e+00,0
999,-7.165,6.842,01,1.000000e+00,0.000000e+00,0
999,-7.165,6.842,12,1.000000e+00,0.000000e+00,0
999,-7.165,6.842,20,1.000000e+00,0.000000e+00,0
999,-7.165,7.509,01,1.000000e+00,0.000000e+00,0
999,-7.165,7.509,12,1.000000e+00,0.000000e+00,0
999,-7.165,7.509,20,1.000000e+00,0.000000e+00,0
999,-7.165,8.176,01,1.000000e+00,0.000000e+00,0
999,-7.165,8.176,12,1.000000e+00,0.000000e+00,0
999,-7.165,8.176,20,1.000000e+00,0.000000e+00,0
999,-7.165,8.843,01,1.000000e+00,0.000000e+00,0
999,-7.165,8.843,12,1.000000e+00,0.000000e+00,0
999,-7.165,8.843,20,1.000000e+00,0.000000e+00,0
999,-7.165,9.510,01,1.000000e+00,0.000000e+00,0
999,-7.165,9.510,12,1.000000e+00,0.000000e+00,0
999,-7.165,9.510,20,1.000000e+00,0.000000e+00,0
999,-7.165,10.177,01,1.000000e+00,0.000000e+00,0
999,-7.165,10.177,12,1.000000e+00,0.000000e+00,0
999,-7.165,10.177,20,1.000000e+00,0.000000e+00,0
999,-6.498,-10.500,01,1.000000e+00,0.000000e+00,0
999,-6.498,-10.500,12,1.000000e+00,0.000000e+00,0
999,-6.498,-10.500,20,1.000000e+00,0.000000e+00,0
999,-6.498,-9.833,01,1.000000e+00,0.000000e+00,0
999,-6.498,-9.833,12,1.000000e+00,0.000000e+00,0
999,-6.498,-9.833,20,1.000000e+00,0.000000e+00,0
999,-6.498,-9.166,01,1.000000e+00,0.000000e+00,0
999,-6.498,-9.166,12,1.000000e+00,0.000000e+00,0
999,-6.498,-9.166,20,1.000000e+00,0.000000e+00,0
999,-6.498,-8.499,01,1.000000e+00,0.000000e+00,0
999,-6.498,-8.499,12,1.000000e+00,0.000000e+00,0
999,-6.498,-8.499,20,1.000000e+00,0.000000e+00,0
999,-6.498,-7.832,01,1.000000e+00,0.000000e+00,0
999,-6.498,-7.832,12,1.000000e+00,0.000000e+00,0
999,-6.498,-7.832,20,1.000000e+00,0.000000e+00,0
999,-6.498,-7.165,01,1.000000e+00,0.000000e+00,0
999,-6.498,-7.165,12,1.000000e+00,0.000000e+00,0
999,-6.498,-7.165,20,1.000000e+00,0.000000e+00,0
999,-6.498,-6.498,01,1.000000e+00,0.000000e+00,0
999,-6.498,-6.498,12,1.000000e+00,0.000000e+00,0
999,-6.498,-6.498,20,1.000000e+00,0.000000e+00,0
999,-6.498,-5.831,01,1.000000e+00,0.000000e+00,0
999,-6.498,-5.831,12,1.000000e+00,0.000000e+00,0
999,-6.498,-5.831,20,1.000000e+00,0.000000e+00,0
999,-6.498,-5.164,01,1.000000e+00,0.000000e+00,0
999,-6.498,-5.164,12,1.000000e+00,0.000000e+00,0
999,-6.498,-5.164,20,1.000000e+00,0.000000e+00,0
999,-6.498,-4.497,01,1.000000e+00,0.000000e+00,0
999,-6.498,-4.497,12,1.000000e+00,0.000000e+00,0
999,-6.498,-4.497,20,1.000000e+00,0.000000e+00,0
999,-6.498,-3.830,01,1.000000e+00,0.000000e+00,0
999,-6.498,-3.830,12,1.000000e+00,0.000000e+00,0
999,-6.498,-3.830,20,1.000000e+00,0.000000e+00,0
999,-6.498,-3.163,01,1.000000e+00,0.000000e+00,0
999,-6.498,-3.163,12,1.000000e+00,0.000000e+00,0
999,-6.498,-3.163,20,1.000000e+00,0.000000e+00,0
999,-6.498,-2.496,01,1.000000e+00,0.000000e+00,0
999,-6.498,-2.496,12,1.000000e+00,0.000000e+00,0
999,-6.498,-2.496,20,1.000000e+00,0.000000e+00,0
999,-6.498,-1.829,01,1.000000e+00,0.000000e+00,0
999,-6.498,-1.829,12,1.000000e+00,0.000000e+00,0
999,-6.498,-1.829,20,1.000000e+00,0.000000e+00,0
999,-6.498,-1.162,01,1.000000e+00,0.000000e+00,0
999,-6.498,-1.162,12,1.000000e+00,0.000000e+00,0
999,-6.498,-1.162,20,1.000000e+00,0.000000e+00,0
999,-6.498,-0.495,01,1.000000e+00,0.000000e+00,0
999,-6.498,-0.495,12,1.000000e+00,0.000000e+00,0
999,-6.498,-0.495,20,1.000000e+00,0.000000e+00,0
999,-6.498,0.172,01,1.000000e+00,0.000000e+00,0
999,-6.498,0.172,12,1.000000e+00,0.000000e+00,0
999,-6.498,0.172,20,1.000000e+00,0.000000e+00,0
999,-6.498,0.839,01,1.000000e+00,0.000000e+00,0
999,-6.498,0.839,12,1.000000e+00,0.000000e+00,0
999,-6.498,0.839,20,1.000000e+00,0.000000e+00,0
999,-6.498,1.506,01,1.000000e+00,0.000000e+00,0
999,-6.498,1.506,12,1.000000e+00,0.000000e+00,0
999,-6.498,1.506,20,1.000000e+00,0.000000e+00,0
999,-6.498,2.173,01,1.000000e+00,0.000000e+00,0
999,-6.498,2.173,12,1.000000e+00,0.000000e+00,0
999,-6.498,2.173,20,1.000000e+00,0.000000e+00,0
999,-6.498,2.840,01,1.000000e+00,0.000000e+00,0
999,-6.498,2.840,12,1.000000e+00,0.000000e+00,0
999,-6.498,2.840,20,1.000000e+00,0.000000e+00,0
999,-6.498,3.507,01,1.000000e+00,0.000000e+00,0
999,-6.498,3.507,12,1.000000e+00,0.000000e+00,0
999,-6.498,3.507,20,1.000000e+00,0.000000e+00,0
999,-6.498,4.174,01,1.000000e+00,0.000000e+00,0
999,-6.498,4.174,12,1.000000e+00,0.000000e+00,0
999,-6.498,4.174,20,1.000000e+00,0.000000e+00,0
999,-6.498,4.841,01,1.000000e+00,0.000000e+00,0
999,-6.498,4.841,12,1.000000e+00,0.000000e+00,0
999,-6.498,4.841,20,1.000000e+00,0.000000e+00,0
999,-6.498,5.508,01,1.000000e+00,0.000000e+00,0
999,-6.498,5.508,12,1.000000e+00,0.000000e+00,0
999,-6.498,5.508,20,1.000000e+00,0.000000e+00,0
999,-6.498,6.175,01,1.000000e+00,0.000000e+00,0
999,-6.498,6.175,12,1.000000e+00,0.000000e+00,0
999,-6.498,6.175,20,1.000000e+00,0.000000e+00,0
999,-6.498,6.842,01,1.000000e+00,0.000000e+00,0
999,-6.498,6.842,12,1.000000e+00,0.000000e+00,0
999,-6.498,6.842,20,1.000000e+00,0.000000e+00,0
999,-6.498,7.509,01,1.000000e+00,0.000000e+00,0
999,-6.498,7.509,12,1.000000e+00,0.000000e+00,0
999,-6.498,7.509,20,1.000000e+00,0.000000e+00,0
999,-6.498,8.176,01,1.000000e+00,0.000000e+00,0
999,-6.498,8.176,12,1.000000e+00,0.000000e+00,0
999,-6.498,8.176,20,1.000000e+00,0.000000e+00,0
999,-6.498,8.843,01,1.000000e+00,0.000000e+00,0
999,-6.498,8.843,12,1.000000e+00,0.000000e+00,0
999,-6.498,8.843,20,1.000000e+00,0.000000e+00,0
999,-6.498,9.510,01,1.000000e+00,0.000000e+00,0
999,-6.498,9.510,12,1.000000e+00,0.000000e+00,0
999,-6.498,9.510,20,1.000000e+00,0.000000e+00,0
999,-6.498,10.177,01,1.000000e+00,0.000000e+00,0
999,-6.498,10.177,12,1.000000e+00,0.000000e+00,0
999,-6.498,10.177,20,1.000000e+00,0.000000e+00,0
999,-5.831,-10.500,01,1.000000e+00,0.000000e+00,0
999,-5.831,-10.500,12,1.000000e+00,0.000000e+00,0
999,-5.831,-10.500,20,1.000000e+00,0.000000e+00,0
999,-5.831,-9.833,01,1.000000e+00,0.000000e+00,0
999,-5.831,-9.833,12,1.000000e+00,0.000000e+00,0
999,-5.831,-9.833,20,1.000000e+00,0.000000e+00,0
999,-5.831,-9.166,01,1.000000e+00,0.000000e+00,0
999,-5.831,-9.166,12,1.000000e+00,0.000000e+00,0
999,-5.831,-9.166,20,1.000000e+00,0.000000e+00,0
999,-5.831,-8.499,01,1.000000e+00,0.000000e+00,0
999,-5.831,-8.499,12,1.000000e+00,0.000000e+00,0
999,-5.831,-8.499,20,1.000000e+00,0.000000e+00,0
999,-5.831,-7.832,01,1.000000e+00,0.000000e+00,0
999,-5.831,-7.832,12,1.000000e+00,0.000000e+00,0
999,-5.831,-7.832,20,1.000000e+00,0.000000e+00,0
999,-5.831,-7.165,01,1.000000e+00,0.000000e+00,0
999,-5.831,-7.165,12,1.000000e+00,0.000000e+00,0
999,-5.831,-7.165,20,1.000000e+00,0.000000e+00,0
999,-5.831,-6.498,01,1.000000e+00,0.000000e+00,0
999,-5.831,-6.498,12,1.000000e+00,0.000000e+00,0
999,-5.831,-6.498,20,1.000000e+00,0.000000e+00,0
999,-5.831,-5.831,01,1.000000e+00,0.000000e+00,0
999,-5.831,-5.831,12,1.000000e+00,0.000000e+00,0
999,-5.831,-5.831,20,1.000000e+00,0.000000e+00,0
999,-5.831,-5.164,01,1.000000e+00,0.000000e+00,0
999,-5.831,-5.164,12,1.000000e+00,0.000000e+00,0
999,-5.831,-5.164,20,1.000000e+00,0.000000e+00,0
999,-5.831,-4.497,01,1.000000e+00,0.000000e+00,0
999,-5.831,-4.497,12,1.000000e+00,0.000000e+00,0
999,-5.831,-4.497,20,1.000000e+00,0.000000e+00,0
999,-5.831,-3.830,01,1.000000e+00,0.000000e+00,0
999,-5.831,-3.830,12,1.000000e+00,0.000000e+00,0
999,-5.831,-3.830,20,1.000000e+00,0.000000e+00,0
999,-5.831,-3.163,01,1.000000e+00,0.000000e+00,0
999,-5.831,-3.163,12,1.000000e+00,0.000000e+00,0
999,-5.831,-3.163,20,1.000000e+00,0.000000e+00,0
999,-5.831,-2.496,01,1.000000e+00,0.000000e+00,0
999,-5.831,-2.496,12,1.000000e+00,0.000000e+00,0
999,-5.831,-2.496,20,1.000000e+00,0.000000e+00,0
999,-5.831,-1.829,01,1.000000e+00,0.000000e+00,0
999,-5.831,-1.829,12,1.000000e+00,0.000000e+00,0
999,-5.831,-1.829,20,1.000000e+00,0.000000e+00,0
999,-5.831,-1.162,01,1.000000e+00,0.000000e+00,0
999,-5.831,-1.162,12,1.000000e+00,0.000000e+00,0
999,-5.831,-1.162,20,1.000000e+00,0.000000e+00,0
999,-5.831,-0.495,01,1.000000e+00,0.000000e+00,0
999,-5.831,-0.495,12,1.000000e+00,0.000000e+00,0
999,-5.831,-0.495,20,1.000000e+00,0.000000e+00,0
999,-5.831,0.172,01,1.000000e+00,0.000000e+00,0
999,-5.831,0.172,12,1.000000e+00,0.000000e+00,0
999,-5.831,0.172,20,1.000000e+00,0.000000e+00,0
999,-5.831,0.839,01,1.000000e+00,0.000000e+00,0
999,-5.831,0.839,12,1.000000e+00,0.000000e+00,0
999,-5.831,0.839,20,1.000000e+00,0.000000e+00,0
999,-5.831,1.506,01,1.000000e+00,0.000000e+00,0
999,-5.831,1.506,12,1.000000e+00,0.000000e+00,0
999,-5.831,1.506,20,1.000000e+00,0.000000e+00,0
999,-5.831,2.173,01,1.000000e+00,0.000000e+00,0
999,-5.831,2.173,12,1.000000e+00,0.000000e+00,0
999,-5.831,2.173,20,1.000000e+00,0.000000e+00,0
999,-5.831,2.840,01,1.000000e+00,0.000000e+00,0
999,-5.831,2.840,12,1.000000e+00,0.000000e+00,0
999,-5.831,2.840,20,1.000000e+00,0.000000e+00,0
999,-5.831,3.507,01,1.000000e+00,0.000000e+00,0
999,-5.831,3.507,12,1.000000e+00,0.000000e+00,0
999,-5.831,3.507,20,1.000000e+00,0.000000e+00,0
999,-5.831,4.174,01,1.000000e+00,0.000000e+00,0
999,-5.831,4.174,12,1.000000e+00,0.000000e+00,0
999,-5.831,4.174,20,1.000000e+00,0.000000e+00,0
999,-5.831,4.841,01,1.000000e+00,0.000000e+00,0
999,-5.831,4.841,12,1.000000e+00,0.000000e+00,0
999,-5.831,4.841,20,1.000000e+00,0.000000e+00,0
999,-5.831,5.508,01,1.000000e+00,0.000000e+00,0
999,-5.831,5.508,12,1.000000e+00,0.000000e+00,0
999,-5.831,5.508,20,1.000000e+00,0.000000e+00,0
999,-5.831,6.175,01,1.000000e+00,0.000000e+00,0
999,-5.831,6.175,12,1.000000e+00,0.000000e+00,0
999,-5.831,6.175,20,1.000000e+00,0.000000e+00,0
999,-5.831,6.842,01,1.000000e+00,0.000000e+00,0
999,-5.831,6.842,12,1.000000e+00,0.000000e+00,0
999,-5.831,6.842,20,1.000000e+00,0.000000e+00,0
999,-5.831,7.509,01,1.000000e+00,0.000000e+00,0
999,-5.831,7.509,12,1.000000e+00,0.000000e+00,0
999,-5.831,7.509,20,1.000000e+00,0.000000e+00,0
999,-5.831,8.176,01,1.000000e+00,0.000000e+00,0
999,-5.831,8.176,12,1.000000e+00,0.000000e+00,0
999,-5.831,8.176,20,1.000000e+00,0.000000e+00,0
999,-5.831,8.843,01,1.000000e+00,0.000000e+00,0
999,-5.831,8.843,12,1.000000e+00,0.000000e+00,0
999,-5.831,8.843,20,1.000000e+00,0.000000e+00,0
999,-5.831,9.510,01,1.000000e+00,0.000000e+00,0
999,-5.831,9.510,12,1.000000e+00,0.000000e+00,0
999,-5.831,9.510,20,1.000000e+00,0.000000e+00,0
999,-5.831,10.177,01,1.000000e+00,0.000000e+00,0
999,-5.831,10.177,12,1.000000e+00,0.000000e+00,0
999,-5.831,10.177,20,1.000000e+00,0.000000e+00,0
999,-5.164,-10.500,01,1.000000e+00,0.000000e+00,0
999,-5.164,-10.500,12,1.000000e+00,0.000000e+00,0
999,-5.164,-10.500,20,1.000000e+00,0.000000e+00,0
999,-5.164,-9.833,01,1.000000e+00,0.000000e+00,0
999,-5.164,-9.833,12,1.000000e+00,0.000000e+00,0
999,-5.164,-9.833,20,1.000000e+00,0.000000e+00,0
999,-5.164,-9.166,01,1.000000e+00,0.000000e+00,0
999,-5.164,-9.166,12,1.000000e+00,0.000000e+00,0
999,-5.164,-9.166,20,1.000000e+00,0.000000e+00,0
999,-5.164,-8.499,01,1.000000e+00,0.000000e+00,0
999,-5.164,-8.499,12,1.000000e+00,0.000000e+00,0
999,-5.164,-8.499,20,1.000000e+00,0.000000e+00,0
999,-5.164,-7.832,01,1.000000e+00,0.000000e+00,0
999,-5.164,-7.832,12,1.000000e+00,0.000000e+00,0
999,-5.164,-7.832,20,1.000000e+00,0.000000e+00,0
999,-5.164,-7.165,01,1.000000e+00,0.000000e+00,0
999,-5.164,-7.165,12,1.000000e+00,0.000000e+00,0
999,-5.164,-7.165,20,1.000000e+00,0.000000e+00,0
999,-5.164,-6.498,01,1.000000e+00,0.000000e+00,0
999,-5.164,-6.498,12,1.000000e+00,0.000000e+00,0
999,-5.164,-6.498,20,1.000000e+00,0.000000e+00,0
999,-5.164,-5.831,01,1.000000e+00,0.000000e+00,0
999,-5.164,-5.831,12,1.000000e+00,0.000000e+00,0
999,-5.164,-5.831,20,1.000000e+00,0.000000e+00,0
999,-5.164,-5.164,01,1.000000e+00,0.000000e+00,0
999,-5.164,-5.164,12,1.000000e+00,0.000000e+00,0
999,-5.164,-5.164,20,1.000000e+00,0.000000e+00,0
999,-5.164,-4.497,01,1.000000e+00,0.000000e+00,0
999,-5.164,-4.497,12,1.000000e+00,0.000000e+00,0
999,-5.164,-4.497,20,1.000000e+00,0.000000e+00,0
999,-5.164,-3.830,01,1.000000e+00,0.000000e+00,0
999,-5.164,-3.830,12,1.000000e+00,0.000000e+00,0
999,-5.164,-3.830,20,1.000000e+00,0.000000e+00,0
999,-5.164,-3.163,01,1.000000e+00,0.000000e+00,0
999,-5.164,-3.163,12,1.000000e+00,0.000000e+00,0
999,-5.164,-3.163,20,1.000000e+00,0.000000e+00,0
999,-5.164,-2.496,01,1.000000e+00,0.000000e+00,0
999,-5.164,-2.496,12,1.000000e+00,0.000000e+00,0
999,-5.164,-2.496,20,1.000000e+00,0.000000e+00,0
999,-5.164,-1.829,01,1.000000e+00,0.000000e+00,0
999,-5.164,-1.829,12,1.000000e+00,0.000000e+00,0
999,-5.164,-1.829,20,1.000000e+00,0.000000e+00,0
999,-5.164,-1.162,01,1.000000e+00,0.000000e+00,0
999,-5.164,-1.162,12,1.000000e+00,0.000000e+00,0
999,-5.164,-1.162,20,1.000000e+00,0.000000e+00,0
999,-5.164,-0.495,01,1.000000e+00,0.000000e+00,0
999,-5.164,-0.495,12,1.000000e+00,0.000000e+00,0
999,-5.164,-0.495,20,1.000000e+00,0.000000e+00,0
999,-5.164,0.172,01,1.000000e+00,0.000000e+00,0
999,-5.164,0.172,12,1.000000e+00,0.000000e+00,0
999,-5.164,0.172,20,1.000000e+00,0.000000e+00,0
999,-5.164,0.839,01,1.000000e+00,0.000000e+00,0
999,-5.164,0.839,12,1.000000e+00,0.000000e+00,0
999,-5.164,0.839,20,1.000000e+00,0.000000e+00,0
999,-5.164,1.506,01,1.000000e+00,0.000000e+00,0
999,-5.164,1.506,12,1.000000e+00,0.000000e+00,0
999,-5.164,1.506,20,1.000000e+00,0.000000e+00,0
999,-5.164,2.173,01,1.000000e+00,0.000000e+00,0
999,-5.164,2.173,12,1.000000e+00,0.000000e+00,0
999,-5.164,2.173,20,1.000000e+00,0.000000e+00,0
999,-5.164,2.840,01,1.000000e+00,0.000000e+00,0
999,-5.164,2.840,12,1.000000e+00,0.000000e+00,0
999,-5.164,2.840,20,1.000000e+00,0.000000e+00,0
999,-5.164,3.507,01,1.000000e+00,0.000000e+00,0
999,-5.164,3.507,12,1.000000e+00,0.000000e+00,0
999,-5.164,3.507,20,1.000000e+00,0.000000e+00,0
999,-5.164,4.174,01,1.000000e+00,0.000000e+00,0
999,-5.164,4.174,12,1.000000e+00,0.000000e+00,0
999,-5.164,4.174,20,1.000000e+00,0.000000e+00,0
999,-5.164,4.841,01,1.000000e+00,0.000000e+00,0
999,-5.164,4.841,12,1.000000e+00,0.000000e+00,0
999,-5.164,4.841,20,1.000000e+00,0.000000e+00,0
999,-5.164,5.508,01,1.000000e+00,0.000000e+00,0
999,-5.164,5.508,12,1.000000e+00,0.000000e+00,0
999,-5.164,5.508,20,1.000000e+00,0.000000e+00,0
999,-5.164,6.175,01,1.000000e+00,0.000000e+00,0
999,-5.164,6.175,12,1.000000e+00,0.000000e+00,0
999,-5.164,6.175,20,1.000000e+00,0.000000e+00,0
999,-5.164,6.842,01,1.000000e+00,0.000000e+00,0
999,-5.164,6.842,12,1.000000e+00,0.000000e+00,0
999,-5.164,6.842,20,1.000000e+00,0.000000e+00,0
999,-5.164,7.509,01,1.000000e+00,0.000000e+00,0
999,-5.164,7.509,12,1.000000e+00,0.000000e+00,0
999,-5.164,7.509,20,1.000000e+00,0.000000e+00,0
999,-5.164,8.176,01,1.000000e+00,0.000000e+00,0
999,-5.164,8.176,12,1.000000e+00,0.000000e+00,0
999,-5.164,8.176,20,1.000000e+00,0.000000e+00,0
999,-5.164,8.843,01,1.000000e+00,0.000000e+00,0
999,-5.164,8.843,12,1.000000e+00,0.000000e+00,0
999,-5.164,8.843,20,1.000000e+00,0.000000e+00,0
999,-5.164,9.510,01,1.000000e+00,0.000000e+00,0
999,-5.164,9.510,12,1.000000e+00,0.000000e+00,0
999,-5.164,9.510,20,1.000000e+00,0.000000e+00,0
999,-5.164,10.177,01,1.000000e+00,0.000000e+00,0
999,-5.164,10.177,12,1.000000e+00,0.000000e+00,0
999,-5.164,10.177,20,1.000000e+00,0.000000e+00,0
999,-4.497,-10.500,01,1.000000e+00,0.000000e+00,0
999,-4.497,-10.500,12,1.000000e+00,0.000000e+00,0
999,-4.497,-10.500,20,1.000000e+00,0.000000e+00,0
999,-4.497,-9.833,01,1.000000e+00,0.000000e+00,0
999,-4.497,-9.833,12,1.000000e+00,0.000000e+00,0
999,-4.497,-9.833,20,1.000000e+00,0.000000e+00,0
999,-4.497,-9.166,01,1.000000e+00,0.000000e+00,0
999,-4.497,-9.166,12,1.000000e+00,0.000000e+00,0
999,-4.497,-9.166,20,1.000000e+00,0.000000e+00,0
999,-4.497,-8.499,01,1.000000e+00,0.000000e+00,0
999,-4.497,-8.499,12,1.000000e+00,0.000000e+00,0
999,-4.497,-8.499,20,1.000000e+00,0.000000e+00,0
999,-4.497,-7.832,01,1.000000e+00,0.000000e+00,0
999,-4.497,-7.832,12,1.000000e+00,0.000000e+00,0
999,-4.497,-7.832,20,1.000000e+00,0.000000e+00,0
999,-4.497,-7.165,01,1.000000e+00,0.000000e+00,0
999,-4.497,-7.165,12,1.000000e+00,0.000000e+00,0
999,-4.497,-7.165,20,1.000000e+00,0.000000e+00,0
999,-4.497,-6.498,01,1.000000e+00,0.000000e+00,0
999,-4.497,-6.498,12,1.000000e+00,0.000000e+00,0
999,-4.497,-6.498,20,1.000000e+00,0.000000e+00,0
999,-4.497,-5.831,01,1.000000e+00,0.000000e+00,0
999,-4.497,-5.831,12,1.000000e+00,0.000000e+00,0
